apk_id,apk_hash,apk_is_mal,apk_accept,apk_access,apk_bind,apk_chdir,apk_chmod,apk_chown,apk_chroot,apk_close,apk_connect,apk_dup2,apk_dup,apk_fchdir,apk_fchmod,apk_fchown,apk_fcntl,apk_flock,apk_fpathconf,apk_fstat,apk_fstatfs,apk_fsync,apk_ftruncate,apk_getdirentries,apk_getdomainname,apk_getfh,apk_getfsstat,apk_gethostname,apk_getpeername,apk_getrlimit,apk_getsockname,apk_getsockopt,apk_gettimeofday,apk_hostname,apk_ioctl,apk_link,apk_listen,apk_lseek,apk_lstat,apk_mkdir,apk_mkfifo,apk_mknod,apk_mmap,apk_mount,apk_mq_close,apk_mq_getattr,apk_mq_open,apk_mq_receive,apk_mq_send,apk_mq_setattr,apk_mq_unlink,apk_munmap,apk_nfssvc,apk_open,apk_pipe,apk_read,apk_readlink,apk_readv,apk_recv,apk_recvfrom,apk_recvmsg,apk_rename,apk_rmdir,apk_select,apk_send,apk_sendmsg,apk_sendto,apk_sethostname,apk_setrlimit,apk_setsockopt,apk_settimeofday,apk_shm_open,apk_shm_unlink,apk_shutdown,apk_socket,apk_socketpair,apk_stat,apk_statfs,apk_swapon,apk_symlink,apk_sync,apk_truncate,apk_umask,apk_unlink,apk_unmount,apk_utimes,apk_write,apk_writev
5849,com.yazio.android,0,0,24,0,0,66,0,0,126,4,0,8,0,44,0,623,8,0,405,0,0,30,0,0,0,0,0,0,0,1,2,396,0,497,44,0,9,22,0,0,0,139,0,0,0,0,0,0,0,0,103,0,76,1,37674,0,0,0,2929,0,0,0,0,0,2,280,0,0,1,0,0,0,0,4,0,543,0,0,0,0,30,0,44,0,0,107961,6
5850,com.yilap.brawlstarsopenchestyilapfulltt,0,0,20,0,0,15,0,0,89,0,1,11,0,8,0,142,6,0,188,0,3,8,0,0,0,0,0,0,0,0,5,130,0,1003,11,0,94,4,0,0,0,145,0,0,0,0,0,0,0,0,56,0,21,0,105858,0,0,0,1290,0,3,0,0,0,0,382,0,0,0,0,0,0,0,0,0,222,0,0,0,3,8,0,11,0,0,111528,44
5851,com.ylst.wecsee,0,0,9,0,0,3,0,0,26,7,0,0,0,2,0,161,4,0,48,0,0,4,0,0,0,0,0,0,0,2,3,114,0,244,4,0,2,1,0,0,0,29,0,0,0,0,0,0,0,0,21,0,9,0,48,0,0,4,11,0,0,0,2,1,4,4,0,0,1,0,0,0,0,7,0,60,0,0,0,0,4,0,4,0,0,7,0
5852,com.yogadailyfitness.yogaaasan,0,0,31,0,0,6,0,0,171,0,0,43,0,0,0,33,10,0,139,0,6,1,0,0,0,0,0,0,0,0,7,247,0,1061,6,0,5,0,0,0,0,190,0,0,0,0,0,0,0,0,166,0,11,0,67882,0,0,0,1547,1,6,0,0,0,0,423,0,0,0,0,0,0,0,0,0,151,0,0,0,6,1,0,6,0,0,109170,126
5853,com.yogames.enbclasslady,0,0,37,0,0,0,0,0,751,4,0,160,0,0,0,180,12,0,515,0,0,41,0,0,0,0,0,0,0,1,22,5152,0,8614,3,0,4,72,0,0,0,700,0,0,0,0,0,0,0,0,626,0,137,0,141264,0,0,0,10927,6860,6,0,0,0,82,9735,0,0,2,0,0,0,0,4,2,619,0,0,0,0,41,0,3,0,0,156227,2210
5854,com.yoinsapp,0,1,600,2,1,76,1,1,2375,276,6,427,1,25,1,3939,9,1,1178,1,36,1546,1,1,1,1,1,1,8,72,272,13275,1,4968,125,2,117,449,14,1,1,1836,1,1,1,1,1,1,1,1,1525,1,1147,17,253528,2,1,1,4833,3653,88,2,1,1,390,8347,1,2,121,1,1,1,6,287,13,2268,79,1,1,36,1546,1,124,1,1,194925,3027
5855,com.yokee.piano.keyboard,0,0,160,0,0,14,0,0,108,0,0,11,0,8,0,149,6,0,190,0,2,8,0,0,0,0,0,0,0,0,18,385,0,4365,10,0,51,10,0,0,0,174,0,0,0,0,0,0,0,0,92,0,39,0,374211,0,0,0,7124,0,2,0,0,0,0,420,0,0,0,0,0,0,0,0,0,246,0,0,0,2,8,0,10,0,0,119542,42
5856,com.yolobookstories.secretsofsuccess,0,0,294,0,0,236,0,0,7497,31,6,203,0,150,0,3395,12,0,2996,0,11,367,0,0,0,0,0,0,0,8,213,12558,0,24404,163,0,4,138,0,0,0,1244,0,0,0,0,0,0,0,0,1245,0,726,0,192533,0,0,0,10802,12736,12,0,0,0,153,16881,0,0,10,0,0,0,6,31,6,3553,0,0,0,11,367,0,163,0,0,195716,6466
5857,com.yoncity.tewahdomezmur,0,1,215,2,1,71,1,1,1130,60,1,99,1,35,1,1243,15,1,1233,1,15,206,1,1,1,1,1,1,6,17,73,5481,1,4295,82,2,60,293,18,1,1,1138,1,1,1,1,1,1,1,1,731,1,373,9,175650,9,1,1,2611,1150,29,1,1,1,87,2392,1,2,26,1,1,1,1,61,8,1985,2,1,1,15,206,1,74,1,1,128416,273
5858,com.yourclosetapp.app.freecloset,0,0,193,0,0,47,0,0,404,26,1,42,0,28,0,580,6,0,540,0,4,29,0,0,0,0,0,0,0,6,63,573,0,1901,70,0,3,15,2,0,0,340,0,0,0,0,0,0,0,0,224,0,112,4,178878,0,0,0,1785,0,41,0,0,0,14,364,0,0,6,0,0,0,1,26,1,673,0,0,0,4,29,0,70,0,0,125529,138
5859,com.yourpackagename14.buntyfrombengal,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,1,6,0,43,0,0,1,0,0,0,0,0,0,0,0,1,2,0,304,1,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0,18,0,3,0,23093,0,0,0,757,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,47,0,0,0,0,1,0,1,0,0,95386,18
5860,com.yugong.Backome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,com.yukiyazilim.virtualocarina,0,1,134,2,1,17,1,1,705,54,1,85,1,3,1,563,13,1,409,1,9,133,1,1,1,1,1,1,6,15,64,1729,1,2553,34,2,28,210,18,1,1,593,1,1,1,1,1,1,1,1,265,1,241,7,54296,7,1,1,1705,1168,21,1,1,1,69,2253,1,2,23,1,1,1,1,55,8,929,2,1,1,9,133,1,28,1,1,100437,257
5862,com.y.visualmedv2,0,0,0,0,0,0,0,0,38,0,0,14,0,0,0,12,4,0,21,0,0,1,0,0,0,0,0,0,0,0,1,6,0,159,0,0,1,0,0,0,0,52,0,0,0,0,0,0,0,0,26,0,2,0,822,0,0,0,657,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,82524,24
5863,com.zacks.androidapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,com.zadgroup.salahkidsedufr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,com.zad.riyadhsalheen,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,5,0
5866,com.zaifastafa.adadcalculatornew,0,1,34,2,1,5,1,1,198,1,1,48,1,1,1,121,5,1,227,1,2,4,1,1,1,1,1,1,6,1,17,114,1,1334,4,2,8,23,10,1,1,289,1,1,1,1,1,1,1,1,152,1,39,5,94677,2,1,1,1239,258,2,1,1,1,17,746,1,2,1,1,1,1,1,2,8,334,2,1,1,2,4,1,3,1,1,115341,839
5867,com.zaifastafa.chogadiahisab,0,0,7183,0,0,1304,0,0,9567,0,0,12,0,688,0,11706,8,0,9118,0,272,690,0,0,0,0,0,0,0,0,272,23810,0,63657,960,0,3,344,0,0,0,1695,0,0,0,0,0,0,0,0,1594,0,1652,0,50920,0,0,0,987,0,272,0,0,0,0,379,0,0,0,0,0,0,0,0,0,11460,0,0,0,272,690,0,960,0,0,47502,31352
5868,com.zbm2.repeaterbook,0,0,2,0,0,0,0,0,89,0,0,26,0,0,0,76,8,0,68,0,0,4,0,0,0,0,0,0,0,0,1,77,0,739,4,0,3,2,0,0,0,119,0,0,0,0,0,0,0,0,61,0,10,0,42881,0,0,0,1238,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,86,0,0,0,0,4,0,4,0,0,92760,74
5869,com.zebroidgames.babyschool.est,0,0,30,0,0,0,0,0,117,0,0,22,0,0,0,18,10,0,121,0,0,2,0,0,0,0,0,0,0,0,16,723,0,2362,0,0,4,0,0,0,0,258,0,0,0,0,0,0,0,0,167,0,5,0,642881,0,0,0,16101,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,128,0,0,0,0,2,0,0,0,0,85723,72
5870,com.zehndergroup.comfocontrol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,com.zelo_fasting.zelo,0,0,171,0,0,44,0,0,1553,27,1,297,0,18,0,959,12,0,1671,0,6,155,0,0,0,0,0,0,0,7,87,6914,0,8735,41,0,4,134,0,0,0,1432,0,0,0,0,0,0,0,0,1320,0,387,2,287327,0,0,0,6594,10325,8,0,0,0,261,17289,0,0,10,0,0,0,1,27,1,2005,0,0,0,6,155,0,41,0,0,236936,2574
5872,com.zeptars.soundbuttons,0,0,0,0,0,0,0,0,58,0,0,15,0,0,0,22,10,0,18,0,0,2,0,0,0,0,0,0,0,0,10,1026,0,7620,1,0,2,8,0,0,0,58,0,0,0,0,0,0,0,0,105,0,8,0,693725,1,0,0,20441,4238,1,0,0,0,0,4969,0,0,0,0,0,0,0,0,0,37,0,0,0,0,2,0,0,0,0,104338,114
5873,com.zerofasting.zero,0,0,26,0,0,8,0,0,53,0,0,0,0,6,0,68,2,0,93,0,0,3,0,0,0,0,0,0,0,0,4,50,0,156,9,0,2,37,0,0,0,61,0,0,0,0,0,0,0,0,36,0,22,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,3,0,7,0,0,4,24
5874,com.zhenwu.sevenchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,com.zigis.paleontologas,0,0,33,0,0,27,0,0,502,0,0,32,0,16,0,842,8,0,1263,0,3,17,0,0,0,0,0,0,0,0,20,927,0,2424,19,0,79,13,0,0,0,678,0,0,0,0,0,0,0,0,488,0,63,0,142263,0,0,0,2063,0,3,0,0,0,0,395,0,0,0,0,0,0,0,0,0,1354,0,0,0,3,17,0,19,0,0,151086,68
5876,com.zinginfomedia.verbal,0,1,137,2,1,60,1,1,479,5,1,59,1,31,1,762,13,1,680,1,9,53,1,1,1,1,1,1,6,2,31,3786,1,1546,60,2,34,269,17,1,1,524,1,1,1,1,1,1,1,1,225,1,218,5,63493,9,1,1,1268,157,11,1,1,1,14,766,1,2,3,1,1,1,1,6,8,1362,2,1,1,9,53,1,52,1,1,106385,169
5877,com.zjw.wearhealth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,com.zlinksoft.accountmanager,0,0,4,0,0,0,0,0,133,0,0,42,0,0,0,40,8,0,92,0,0,2,0,0,0,0,0,0,0,0,1,6,0,1001,0,0,3,0,0,0,0,183,0,0,0,0,0,0,0,0,133,0,4,0,44310,0,0,0,1200,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,98,0,0,0,0,2,0,0,0,0,96603,90
5879,com.zodinplex.abc.kids.aplphabet.sounds.baby,0,0,50,0,0,6,0,0,921,28,1,237,0,0,0,319,18,0,485,0,6,76,0,0,0,0,0,0,0,7,46,3430,0,7699,14,0,5,56,0,0,0,812,0,0,0,0,0,0,0,0,917,0,119,2,199776,1,0,0,2814,2860,13,0,0,0,93,4629,0,0,12,0,0,0,1,28,1,567,0,0,0,6,76,0,13,0,0,151959,1968
5880,com.zombiesoup.telegrafi,0,0,309,0,0,93,0,0,1731,126,7,210,0,62,0,1775,12,0,2142,0,0,298,0,0,0,0,0,0,0,35,218,7344,0,7952,109,0,4,139,1,0,0,1553,0,0,0,0,0,0,0,0,1252,0,478,8,159977,0,0,0,9494,6705,53,0,0,0,237,10178,0,0,48,0,0,0,7,126,9,2537,0,0,0,0,298,0,109,0,3,102253,880
5881,com.zooniversemobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,com.zumbaclassicdventure.gamemarble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,com.zvboxandroid.game.candle.android,0,0,4,0,0,1,0,0,60,0,0,17,0,0,0,15,4,0,26,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1769,1,0,2,0,0,0,0,89,0,0,0,0,0,0,0,0,23,0,3,0,165274,0,0,0,8599,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,1,0,0,2603,116
5884,com.zyepro.mobilescopes,0,0,0,0,0,0,0,0,75,0,0,15,0,0,0,25,12,0,55,0,0,6,0,0,0,0,0,0,0,0,1,1498,0,1763,2,0,3,11,0,0,0,150,0,0,0,0,0,0,0,0,201,0,21,0,17309,1,0,0,1436,591,1,0,0,0,11,1335,0,0,0,0,0,0,0,0,2,81,0,0,0,0,6,0,1,0,0,93157,250
5885,com.zymbia.carpm_mechanic,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
5886,advkvaq.owpldkqtjz.rnnnhjmkp,1,0,4,0,0,0,0,0,20,4,1,6,0,0,0,5,2,0,17,0,0,0,0,0,0,0,0,0,0,1,7,10,0,526,0,0,1,0,0,0,0,47,0,0,0,0,0,0,0,0,17,0,1,0,67733,0,0,0,1390,2,0,0,0,0,2,415,0,0,1,0,0,0,1,4,1,18,0,0,0,0,0,0,0,0,0,92924,68
5887,agnvluwf.mindqcpy.vxzifhpb.vlidfnky.mqnplaso.gohbzmnd.fwhqygib.wpfxnqol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,ahd.com.rockstargames.gtavc.e,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,6,0,7,0,0,1,0,0,0,0,0,0,0,0,1,218,0,3892,0,0,2,0,0,0,0,105,0,0,0,0,0,0,0,0,11,0,3,0,129336,0,0,0,6732,2,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,127,0,0,0,0,1,0,0,0,0,105210,30
5889,ahmyth.mine.king.ahmyth,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,0,35,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,79648,14
5890,air.boxu.bixin.moqegemuhesu,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5891,air.com.bitrhymes.bingo,1,0,230,0,0,14,0,0,1298,153,33,132,0,0,0,548,10,0,1113,0,14,77,0,0,0,0,0,0,0,40,305,2260,0,11169,21,0,8,7,0,0,0,1041,0,0,0,0,0,0,0,0,893,0,151,16,433773,0,0,0,3485,2465,23,0,0,0,219,4551,0,0,40,0,0,0,33,153,36,1166,0,0,0,14,77,0,21,0,0,226958,4712
5892,air.com.KalromSystems.BestArmsFitness,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81941,4
5893,air.com.KalromSystems.BestButtFitness,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81948,4
5894,air.com.KalromSystems.FlappyYou,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81948,4
5895,air.com.KalromSystems.FruitDrawPlay,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81940,4
5896,air.com.KalromSystems.VoiceDraw,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,16,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81965,4
5897,air.com.KalromSystems.VoiceDrawFree,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81772,4
5898,air.com.keaizheng.xuydiu,1,0,159,0,0,2,0,0,524,36,10,66,0,0,0,403,26,0,419,0,0,6,0,0,0,0,0,0,0,10,74,591,0,3432,99,0,10,1,1,0,0,550,0,0,0,0,0,0,0,0,411,0,23,0,137760,0,0,0,902,0,0,0,0,0,20,381,0,0,6,0,0,0,10,36,10,448,0,0,0,0,6,0,99,0,0,91884,476
5899,air.ji.android.dragoncity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,air.liba.clash.royale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,air.muk.qafad.xireru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,air.nodo.vivox.qixogebusut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,air.quqo.rogano.xowewok,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,akai.floatView.op.luffy,1,0,29,0,0,12,0,0,115,0,0,24,0,0,0,22,6,0,171,0,12,1,0,0,0,0,0,0,0,0,13,1252,0,4419,12,0,2,0,0,0,0,285,0,0,0,0,0,0,0,0,241,0,15,0,233520,0,0,0,3644,0,12,0,0,0,0,387,0,0,0,0,0,0,0,0,0,187,0,0,0,12,1,0,12,0,0,124611,432
5905,aKb.kUtfU.mEwLLb,1,0,6,0,0,0,0,0,60,0,0,18,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2252,4,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,42,0,7,0,27550,0,0,0,5967,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,86349,50
5906,akinator.yolo.swag.komo,1,0,68,0,0,8,0,0,538,82,9,104,0,0,0,498,4,0,214,0,8,171,0,0,0,0,0,0,1,24,113,1494,0,6524,11,0,5,11,4,0,0,487,0,0,0,0,0,0,0,0,408,0,83,3,104280,1,0,0,1992,714,11,0,0,0,111,1624,0,0,32,0,0,0,19,98,13,311,0,0,0,8,171,0,10,0,0,123376,1442
5907,ak.rCcS.YWg.GRk,1,0,6,0,0,0,0,0,60,0,0,18,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1310,4,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,41,0,7,0,26083,0,0,0,3121,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,85582,50
5908,android.com.gameville.soccerflick,1,0,0,0,0,0,0,0,25,14,4,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,4,25,12,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,0,0,2,0,0,0,4,14,4,2,0,0,0,0,0,0,0,0,0,81028,4
5909,android.com.yes.game.mobile.football.worldcup,1,0,0,0,0,0,0,0,26,14,4,2,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,4,25,13,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,8,0,0,0,0,0,8,0,0,0,2,0,0,0,4,14,4,7,0,0,0,0,0,0,0,0,0,81031,8
5910,android.net.explosm.cnh,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
5911,android.patch.download.fix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,android.system.corepress170705ggg2,1,0,0,0,0,0,0,0,14,0,2,2,0,0,0,10,0,0,3,0,0,1,0,0,0,0,0,0,0,0,13,74,0,54,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,47,0,3,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,0,0,0,1,0,0,0,0,82766,6
5913,android.system.corepress170705ggg3,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79547,4
5914,android.system.corepress170713ggg5,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,76,0,48,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,37,0,3,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,82847,4
5915,android.systemService,1,0,0,0,0,0,0,0,10,4,1,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,7,0,27,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,80261,34
